name,type,np,ax,ay,bx,by,cx,cy,dx,dy,bb,hh,ang,az,len
col2,column,0,0.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.40000000E+001,3.00000000E+000
col3,column,0,6.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.40000000E+001,3.00000000E+000
col4,column,0,6.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.40000000E+001,3.00000000E+000
col5,column,0,1.20000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.40000000E+001,3.00000000E+000
col6,column,0,1.20000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.40000000E+001,3.00000000E+000
col7,column,0,1.80000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.40000000E+001,3.00000000E+000
col8,column,0,1.80000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.40000000E+001,3.00000000E+000
col9,column,0,2.40000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.40000000E+001,3.00000000E+000
col10,column,0,3.00000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.40000000E+001,3.00000000E+000
col11,column,0,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.40000000E+001,3.00000000E+000
col12,column,0,1.80000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.40000000E+001,3.00000000E+000
col13,column,0,2.40000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.40000000E+001,3.00000000E+000
col14,column,0,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.40000000E+001,3.00000000E+000
col15,column,0,1.20000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.40000000E+001,3.00000000E+000
col16,column,0,0.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.10000000E+001,3.00000000E+000
col17,column,0,0.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.10000000E+001,3.00000000E+000
col18,column,0,6.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.10000000E+001,3.00000000E+000
col19,column,0,6.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.10000000E+001,3.00000000E+000
col20,column,0,1.20000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.10000000E+001,3.00000000E+000
col21,column,0,1.20000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.10000000E+001,3.00000000E+000
col22,column,0,1.80000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.10000000E+001,3.00000000E+000
col23,column,0,1.80000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.10000000E+001,3.00000000E+000
col24,column,0,2.40000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.10000000E+001,3.00000000E+000
col25,column,0,3.00000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.10000000E+001,3.00000000E+000
col26,column,0,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.10000000E+001,3.00000000E+000
col27,column,0,1.80000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.10000000E+001,3.00000000E+000
col28,column,0,2.40000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.10000000E+001,3.00000000E+000
col29,column,0,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.10000000E+001,3.00000000E+000
col30,column,0,1.20000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,2.10000000E+001,3.00000000E+000
col31,column,0,0.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,3.00000000E+000
col32,column,0,0.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,3.00000000E+000
col33,column,0,6.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,3.00000000E+000
col34,column,0,6.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,3.00000000E+000
col35,column,0,1.20000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,3.00000000E+000
col36,column,0,1.20000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,3.00000000E+000
col37,column,0,1.80000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,3.00000000E+000
col38,column,0,1.80000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,3.00000000E+000
col39,column,0,2.40000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,3.00000000E+000
col40,column,0,3.00000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,3.00000000E+000
col41,column,0,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,3.00000000E+000
col42,column,0,1.80000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,3.00000000E+000
col43,column,0,2.40000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,3.00000000E+000
col44,column,0,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,3.00000000E+000
col45,column,0,1.20000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,3.00000000E+000
col46,column,0,0.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,3.00000000E+000
col47,column,0,0.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,3.00000000E+000
col48,column,0,6.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,3.00000000E+000
col49,column,0,6.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,3.00000000E+000
col50,column,0,1.20000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,3.00000000E+000
col51,column,0,1.20000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,3.00000000E+000
col52,column,0,1.80000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,3.00000000E+000
col53,column,0,1.80000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,3.00000000E+000
col54,column,0,2.40000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,3.00000000E+000
col55,column,0,3.00000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,3.00000000E+000
col56,column,0,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,3.00000000E+000
col57,column,0,1.80000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,3.00000000E+000
col58,column,0,2.40000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,3.00000000E+000
col59,column,0,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,3.00000000E+000
col60,column,0,1.20000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,3.00000000E+000
col61,column,0,0.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.20000000E+001,3.00000000E+000
col62,column,0,0.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.20000000E+001,3.00000000E+000
col63,column,0,6.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.20000000E+001,3.00000000E+000
col64,column,0,6.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.20000000E+001,3.00000000E+000
col65,column,0,1.20000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.20000000E+001,3.00000000E+000
col66,column,0,1.20000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.20000000E+001,3.00000000E+000
col67,column,0,1.80000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.20000000E+001,3.00000000E+000
col68,column,0,1.80000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.20000000E+001,3.00000000E+000
col69,column,0,2.40000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.20000000E+001,3.00000000E+000
col70,column,0,3.00000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.20000000E+001,3.00000000E+000
col71,column,0,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.20000000E+001,3.00000000E+000
col72,column,0,1.80000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.20000000E+001,3.00000000E+000
col73,column,0,2.40000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.20000000E+001,3.00000000E+000
col74,column,0,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.20000000E+001,3.00000000E+000
col75,column,0,1.20000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,1.20000000E+001,3.00000000E+000
col76,column,0,0.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,9.00000000E+000,3.00000000E+000
col77,column,0,0.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,9.00000000E+000,3.00000000E+000
col78,column,0,6.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,9.00000000E+000,3.00000000E+000
col79,column,0,6.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,9.00000000E+000,3.00000000E+000
col80,column,0,1.20000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,9.00000000E+000,3.00000000E+000
col81,column,0,1.20000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,9.00000000E+000,3.00000000E+000
col82,column,0,1.80000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,9.00000000E+000,3.00000000E+000
col83,column,0,1.80000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,9.00000000E+000,3.00000000E+000
col84,column,0,2.40000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,9.00000000E+000,3.00000000E+000
col85,column,0,3.00000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,9.00000000E+000,3.00000000E+000
col86,column,0,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,9.00000000E+000,3.00000000E+000
col87,column,0,1.80000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,9.00000000E+000,3.00000000E+000
col88,column,0,2.40000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,9.00000000E+000,3.00000000E+000
col89,column,0,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,9.00000000E+000,3.00000000E+000
col90,column,0,1.20000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,9.00000000E+000,3.00000000E+000
col91,column,0,0.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,6.00000000E+000,3.00000000E+000
col92,column,0,0.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,6.00000000E+000,3.00000000E+000
col93,column,0,6.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,6.00000000E+000,3.00000000E+000
col94,column,0,6.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,6.00000000E+000,3.00000000E+000
col95,column,0,1.20000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,6.00000000E+000,3.00000000E+000
col96,column,0,1.20000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,6.00000000E+000,3.00000000E+000
col97,column,0,1.80000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,6.00000000E+000,3.00000000E+000
col98,column,0,1.80000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,6.00000000E+000,3.00000000E+000
col99,column,0,2.40000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,6.00000000E+000,3.00000000E+000
col100,column,0,3.00000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,6.00000000E+000,3.00000000E+000
col101,column,0,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,6.00000000E+000,3.00000000E+000
col102,column,0,1.80000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,6.00000000E+000,3.00000000E+000
col103,column,0,2.40000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,6.00000000E+000,3.00000000E+000
col104,column,0,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,6.00000000E+000,3.00000000E+000
col105,column,0,1.20000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,6.00000000E+000,3.00000000E+000
col106,column,0,0.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,3.00000000E+000,3.00000000E+000
col107,column,0,0.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,3.00000000E+000,3.00000000E+000
col108,column,0,6.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,3.00000000E+000,3.00000000E+000
col109,column,0,6.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,3.00000000E+000,3.00000000E+000
col110,column,0,1.20000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,3.00000000E+000,3.00000000E+000
col111,column,0,1.20000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,3.00000000E+000,3.00000000E+000
col112,column,0,1.80000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,3.00000000E+000,3.00000000E+000
col113,column,0,1.80000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,4.00000000E-001,4.00000000E-001,0.00000000E+000,3.00000000E+000,3.00000000E+000
